product_id,category_id,category_code,brand
5755239,,,
5824241,,,
5649206,,,
5891171,,,
5782036,,,
5824186,,,
5879111,,,
5557802,,,
5694189,,,
5843732,,,
5600449,,,
5596130,,,
5772659,,,
5880540,,,
5557798,,,
5694210,,,
5804017,,,
5837118,,,
5782125,,,
5849498,,,
5696320,,,
5849499,,,
5781359,,,
5849500,,,
4985,,,
5812124,,,
5690191,,,
5868404,,,
5778749,,,
5813310,,,
5801325,,,
5842878,,,
5778747,,,
5842872,,,
5821537,,,
5880222,,,
5570284,,,
5775871,,,
5681615,,,
5736331,,,
5712764,,,
5875407,,,
5798035,,,
5842373,,,
5875955,,,
5875952,,,
5875945,,,
5875789,,,
5840115,,,
5801326,,,
5690210,,,
5870649,,,
5779804,,,
4046,,,
5692855,,,
5740963,,,
5684931,,,
5781349,,,
5600451,,,
5888565,,,
5692861,,,
5857775,,,
5797786,,,
5836513,,,
5765755,,,
5891968,,,
5844412,,,
5836319,,,
5875092,,,
5859460,,,
5814087,,,
5838085,,,
5844889,,,
5800728,,,
86008,,,
5813943,,,
5843756,,,
5677053,,,
5711151,,,
5886339,,,
5744130,,,
5873153,,,
5846452,,,
5701843,,,
5846601,,,
5846450,,,
5755219,,,
5780343,,,
5370,,,
5867582,,,
5858897,,,
5809143,,,
5751179,,,
5557782,,,
5635518,,,
5816571,,,
5733086,,,
5815152,,,
5886346,,,
5845593,,,
5756168,,,
5853037,,,
5641394,,,
5859240,,,
5825213,,,
5851244,,,
5758930,,,
5852045,,,
5786708,,,
5809139,,,
5786706,,,
5796093,,,
5808504,,,
5810062,,,
5819585,,,
5804272,,,
5861117,,,
5650433,,,
5887967,,,
30201,,,
15175,,,
5838658,,,
6228,,,
5862228,,,
5696334,,,
5804301,,,
5781958,,,
5635129,,,
5798021,,,
5848830,,,
5851096,,,
5848831,,,
5848829,,,
5849494,,,
5694192,,,
5775521,,,
5690233,,,
5886331,,,
5734569,,,
5542264,,,
5619728,,,
5758941,,,
30193,,,
5611066,,,
5820390,,,
5785616,,,
5864640,,,
5860153,,,
5863935,,,
5782975,,,
5809247,,,
5836067,,,
5619867,,,
5656124,,,
5858176,,,
8072,,,
5846257,,,
5760342,,,
5807546,,,
5746968,,,
31559,,,
5789615,,,
5882604,,,
5887037,,,
5852287,,,
5686223,,,
5850471,,,
5769892,,,
5870808,,,
5814948,,,
7372,,,
5695279,,,
11076,,,
5870849,,,
7673,,,
5886344,,,
5700854,,,
5780702,,,
5740515,,,
38744,,,
5684928,,,
5694376,,,
5847715,,,
5590910,,,
5754294,,,
5851633,,,
5859028,,,
5693519,,,
5781957,,,
5672705,,,
5848900,,,
5603835,,,
5729549,,,
5691639,,,
5852241,,,
5885830,,,
5834351,,,
5782143,,,
5842172,,,
5565074,,,
5796994,,,
5851708,,,
5782092,,,
5862055,,,
5857265,,,
5847721,,,
5618383,,,
5815680,,,
5797227,,,
5804528,,,
5701878,,,
5804617,,,
5825005,,,
5857771,,,
5889474,,,
5857770,,,
5862544,,,
5651972,,,
4705,,,
5800921,,,
5809307,,,
5697538,,,
5861719,,,
5740975,,,
5797795,,,
5834529,,,
5737384,,,
5774239,,,
5854819,,,
5869073,,,
5737385,,,
5854829,,,
5708679,,,
5674704,,,
5674706,,,
5814683,,,
5696176,,,
5870812,,,
5737386,,,
5817036,,,
5858617,,,
5852257,,,
5712736,,,
5700083,,,
5700688,,,
5772287,,,
5772288,,,
5780236,,,
5772286,,,
5785205,,,
5885846,,,
5809884,,,
5738764,,,
5772459,,,
5645062,,,
5846754,,,
5787560,,,
5820724,,,
5844320,,,
5865816,,,
5740964,,,
5852355,,,
5842637,,,
5810154,,,
5867044,,,
5751214,,,
6195,,,
5811945,,,
5856824,,,
5733048,,,
5779233,,,
5851177,,,
5650442,,,
6950,,,
5650443,,,
5850493,,,
5856826,,,
5813480,,,
5650557,,,
5830499,,,
5703026,,,
5774859,,,
5734526,,,
5868413,,,
5861788,,,
5633128,,,
5846181,,,
5843606,,,
5856740,,,
5757702,,,
5765750,,,
5864493,,,
5637154,,,
5863501,,,
5708147,,,
15220,,,
5891944,,,
5879291,,,
5782955,,,
5657896,,,
5759993,,,
16723,,,
5755230,,,
5824146,,,
5657898,,,
5846324,,,
5887715,,,
5891930,,,
5698608,,,
5775876,,,
5879620,,,
5843159,,,
5881445,,,
5755371,,,
5875635,,,
5661522,,,
5842635,,,
5765277,,,
5852995,,,
5815785,,,
5810026,,,
5887042,,,
5842645,,,
5813302,,,
5852514,,,
5782987,,,
5867182,,,
5603956,,,
5842729,,,
5842636,,,
5627419,,,
5770049,,,
5891960,,,
5766319,,,
5859290,,,
5828701,,,
5812753,,,
5690992,,,
5791764,,,
5838679,,,
6541,,,
5746052,,,
5828253,,,
5706160,,,
5791773,,,
5556622,,,
5869495,,,
5810031,,,
5852013,,,
5791766,,,
5799407,,,
45523,,,
5853663,,,
5807833,,,
5884059,,,
5759998,,,
5689447,,,
5779234,,,
5885373,,,
5885375,,,
5884062,,,
5791767,,,
5843084,,,
5884064,,,
5884067,,,
5645745,,,
5877216,,,
5838182,,,
5884072,,,
5891965,,,
5884074,,,
5884076,,,
5884082,,,
5736500,,,
5810029,,,
5872989,,,
5814192,,,
5885847,,,
5851986,,,
5663062,,,
5845251,,,
5657893,,,
5851907,,,
5810021,,,
5879108,,,
5771647,,,
5810028,,,
5830267,,,
5751192,,,
5830268,,,
5838215,,,
5695907,,,
5779232,,,
5837885,,,
5861741,,,
5837462,,,
5703024,,,
5885362,,,
5876387,,,
5754161,,,
5645751,,,
5571062,,,
5791777,,,
5724648,,,
5762158,,,
5791772,,,
5883812,,,
5654197,,,
5851979,,,
5695495,,,
5873088,,,
5698605,,,
5739123,,,
5836171,,,
5872990,,,
5878906,,,
5803904,,,
5645755,,,
5810032,,,
5810022,,,
5810023,,,
5791765,,,
5885840,,,
5864887,,,
5885372,,,
5878917,,,
5696106,,,
5791771,,,
5645761,,,
5816561,,,
5884035,,,
5645765,,,
5567928,,,
5810024,,,
5885366,,,
5810034,,,
5885374,,,
5755876,,,
5828203,,,
5810027,,,
5801162,,,
5828209,,,
5851908,,,
5767006,,,
4795,,,
5780718,,,
5886329,,,
5866978,,,
5841305,,,
5766995,,,
5654199,,,
5839274,,,
5870988,,,
5868472,,,
5863546,,,
5767003,,,
5854892,,,
5810176,,,
40088,,,
5851628,,,
3852,,,
5866976,,,
5813100,,,
5813103,,,
5779807,,,
5815460,,,
5851906,,,
5827600,,,
5813946,,,
5846819,,,
5770258,,,
5715280,,,
5885291,,,
5857898,,,
5765269,,,
5815116,,,
5780296,,,
5774870,,,
5852277,,,
5883809,,,
5780295,,,
5783980,,,
5822304,,,
5861125,,,
5799931,,,
5765270,,,
5567764,,,
5834921,,,
5627736,,,
5883792,,,
5807813,,,
5834920,,,
5771948,,,
5699777,,,
5852279,,,
5786773,,,
5804384,,,
5784908,,,
8030,,,
5734579,,,
5886517,,,
5804391,,,
5805435,,,
5805439,,,
5803900,,,
57289,,,
5815166,,,
5844150,,,
5854269,,,
5883811,,,
31549,,,
5846805,,,
5789620,,,
5716568,,,
5836311,,,
5846815,,,
5801017,,,
5863544,,,
5858891,,,
5846818,,,
5883343,,,
5863113,,,
5858329,,,
5869449,,,
5813927,,,
5706765,,,
5828704,,,
5650288,,,
5813925,,,
5797969,,,
5882347,,,
5815101,,,
5875754,,,
5850513,,,
5819010,,,
5813923,,,
5869452,,,
59736,,,
5662746,,,
5696861,,,
5875769,,,
5812575,,,
5706331,,,
5788729,,,
5862590,,,
5635117,,,
5748562,,,
5809151,,,
5851905,,,
5799424,,,
5769076,,,
5883791,,,
59976,,,
5783933,,,
5813955,,,
5690228,,,
5875649,,,
5829692,,,
5813935,,,
5853561,,,
5852521,,,
5815423,,,
5760800,,,
5697499,,,
5861977,,,
5842139,,,
5688129,,,
5855744,,,
5786613,,,
5882429,,,
5870284,,,
5883802,,,
5840280,,,
5804043,,,
5826628,,,
5851903,,,
5813929,,,
5812494,,,
5803921,,,
5863219,,,
5729121,,,
5803683,,,
5852309,,,
4667,,,
44140,,,
5831588,,,
5801004,,,
5725671,,,
5699745,,,
5851904,,,
5803980,,,
5854340,,,
5731436,,,
5567920,,,
5854484,,,
5883786,,,
5730223,,,
5855124,,,
5822372,,,
5807817,,,
5561032,,,
5864595,,,
5864977,,,
5730224,,,
5830905,,,
5854479,,,
5815685,,,
5780298,,,
5618214,,,
5786707,,,
5851902,,,
5864466,,,
5816652,,,
5886327,,,
5667097,,,
5843265,,,
5796730,,,
5876006,,,
5672700,,,
5811345,,,
5819234,,,
5777223,,,
5875338,,,
5740513,,,
5844748,,,
5830917,,,
5775415,,,
5846328,,,
5845047,,,
5863540,,,
5758039,,,
5851901,,,
5712735,,,
5787554,,,
5736355,,,
5755221,,,
5813098,,,
5532764,,,
5822451,,,
5758072,,,
5714917,,,
5713111,,,
5785461,,,
5863878,,,
5803895,,,
5667093,,,
6538,,,
5882430,,,
5657321,,,
5851899,,,
5877457,,,
5823445,,,
5825943,,,
5808488,,,
4886,,,
5891950,,,
5685985,,,
5737389,,,
5771952,,,
5763219,,,
5683565,,,
5716391,,,
5804460,,,
6586,,,
5869589,,,
5812795,,,
5745382,,,
8392,,,
33956,,,
5711729,,,
5823283,,,
5782978,,,
5676301,,,
5830305,,,
5711086,,,
30111,,,
5801480,,,
5711104,,,
5823473,,,
5844756,,,
4649,,,
5733826,,,
5811769,,,
5699742,,,
5712477,,,
5854480,,,
5782025,,,
5779819,,,
5779811,,,
5778744,,,
5778737,,,
5782945,,,
5782129,,,
5782128,,,
5711110,,,
5711688,,,
5711701,,,
5876200,,,
5876798,,,
5700214,,,
5876717,,,
5712779,,,
5711731,,,
5830315,,,
5737912,,,
5755453,,,
5843081,,,
5671921,,,
5711139,,,
5736184,,,
5635106,,,
5848198,,,
5828031,,,
5877795,,,
5876811,,,
5839669,,,
5659918,,,
5864581,,,
5686097,,,
5684914,,,
5699236,,,
5711689,,,
5769992,,,
5828711,,,
5659906,,,
5864477,,,
5864636,,,
5711112,,,
5783937,,,
5782997,,,
5877326,,,
5864458,,,
5785649,,,
5821531,,,
5679691,,,
5850307,,,
5862019,,,
5824546,,,
5743247,,,
5712791,,,
5886492,,,
5813305,,,
5841989,,,
5856566,,,
5736082,,,
5851180,,,
5777703,,,
5880232,,,
5674708,,,
5870006,,,
5859185,,,
5833122,,,
5859178,,,
5864445,,,
5734481,,,
5693499,,,
5540780,,,
5734268,,,
5700073,,,
5886432,,,
5846596,,,
59733,,,
5784904,,,
5699804,,,
5811380,,,
5649540,,,
5270,,,
5854278,,,
5851900,,,
5856254,,,
5733822,,,
5838573,,,
5733865,,,
5744424,,,
5822925,,,
5837456,,,
5855733,,,
5846597,,,
5801871,,,
5804735,,,
5875957,,,
5836498,,,
5853698,,,
5887573,,,
5851898,,,
5699812,,,
5804728,,,
5864489,,,
5731382,,,
5842840,,,
5714058,,,
5851897,,,
5864854,,,
5860249,,,
5856195,,,
5808321,,,
5724616,,,
5860154,,,
5840403,,,
5612897,,,
5803913,,,
5889122,,,
5636340,,,
5815119,,,
5851896,,,
5880448,,,
5766369,,,
5595920,,,
5722999,,,
5871031,,,
5803996,,,
5804604,,,
5724649,,,
5877505,,,
5851909,,,
5845264,,,
5698534,,,
5662696,,,
60007,,,
5770016,,,
5805873,,,
5883125,,,
5849971,,,
5804615,,,
5670256,,,
5824602,,,
5849945,,,
5817115,,,
5800306,,,
5785491,,,
5804624,,,
5863517,,,
5891954,,,
8001,,,
5886335,,,
5639734,,,
5739059,,,
5733778,,,
5863523,,,
5787168,,,
5804373,,,
5855125,,,
5856516,,,
5842205,,,
5815160,,,
5891491,,,
36745,,,
5825589,,,
5869534,,,
5813298,,,
5804383,,,
5689369,,,
5842316,,,
5622075,,,
5643945,,,
5636791,,,
5822583,,,
5811438,,,
5773333,,,
5333,,,
5857914,,,
5844310,,,
5883122,,,
5739897,,,
5819576,,,
5780829,,,
5860187,,,
5878910,,,
5878913,,,
5822824,,,
5801035,,,
5830217,,,
5845385,,,
5848330,,,
5801032,,,
5812041,,,
35432,,,
5739119,,,
5811372,,,
5685355,,,
5687125,,,
5797165,,,
5858913,,,
5878163,,,
5766746,,,
5811704,,,
5876949,,,
5857362,,,
5837847,,,
5818984,,,
5785502,,,
5819586,,,
5846598,,,
24389,,,
5756554,,,
5780210,,,
5757579,,,
5813112,,,
5864638,,,
5881600,,,
5764735,,,
5863552,,,
5801477,,,
5878918,,,
5765157,,,
5827476,,,
5830809,,,
11062,,,
5755451,,,
5883087,,,
5870160,,,
5767949,,,
5621745,,,
5834158,,,
5829436,,,
5690229,,,
5861614,,,
5867873,,,
5870153,,,
5727778,,,
5873228,,,
5757581,,,
5557784,,,
5807049,,,
5711149,,,
5586034,,,
5861791,,,
5796807,,,
5745090,,,
5568212,,,
5568204,,,
5727393,,,
5560978,,,
5560010,,,
5557800,,,
5862726,,,
5810040,,,
5825561,,,
5861725,,,
5557736,,,
60016,,,
5875385,,,
5557734,,,
5823597,,,
5539017,,,
5779207,,,
5862917,,,
5875336,,,
5695232,,,
5864039,,,
5867666,,,
5811841,,,
4689,,,
5725680,,,
5842176,,,
5796964,,,
5838963,,,
5875339,,,
4997,,,
5724568,,,
5889093,,,
5836066,,,
5596064,,,
5724303,,,
5804044,,,
5692049,,,
5830632,,,
5819236,,,
5891955,,,
5861619,,,
5864034,,,
5850566,,,
5706544,,,
5782026,,,
5883993,,,
34848,,,
5842664,,,
5849269,,,
5787534,,,
5734554,,,
5886723,,,
5883135,,,
5658571,,,
4647,,,
5864812,,,
5805586,,,
5862278,,,
5850300,,,
5803973,,,
5836508,,,
5834911,,,
5876799,,,
5836507,,,
5870213,,,
5650441,,,
5843309,,,
5858017,,,
5610126,,,
5804749,,,
5782175,,,
5854369,,,
5804601,,,
5858221,,,
5649310,,,
5714949,,,
5801303,,,
5826410,,,
5873645,,,
5886542,,,
5826392,,,
5801331,,,
5801332,,,
5693026,,,
5787705,,,
5700078,,,
5708579,,,
5864853,,,
5826051,,,
5876402,,,
5804513,,,
5749155,,,
5749153,,,
5773204,,,
5693025,,,
5851643,,,
5867609,,,
4612,,,
5810155,,,
5803085,,,
5836502,,,
5752490,,,
5890148,,,
5687744,,,
5674754,,,
5880228,,,
5808297,,,
5822367,,,
5827622,,,
5769744,,,
5693528,,,
5869642,,,
5809287,,,
5803416,,,
5681620,,,
5681609,,,
5846449,,,
5824864,,,
5808292,,,
5733087,,,
5649465,,,
5866292,,,
5803455,,,
5810133,,,
5849649,,,
5824863,,,
5852019,,,
5845331,,,
5754995,,,
5834306,,,
7705,,,
5693023,,,
5747151,,,
5773076,,,
5688839,,,
5771931,,,
5563104,,,
5808294,,,
5849493,,,
5724606,,,
5854318,,,
5840417,,,
5824217,,,
5693020,,,
5851988,,,
5832471,,,
5726185,,,
5856603,,,
5663780,,,
5801344,,,
5872897,,,
5784998,,,
5888349,,,
5876017,,,
5803499,,,
5734581,,,
5877094,,,
5681616,,,
5886337,,,
5864045,,,
5645764,,,
5851885,,,
5649811,,,
5815781,,,
5726184,,,
5780701,,,
5788723,,,
5868884,,,
5857967,,,
72426,,,
5809259,,,
5784913,,,
5367,,,
5857966,,,
5861156,,,
5861157,,,
5830526,,,
5757583,,,
5683589,,,
5864273,,,
5877105,,,
5649474,,,
5699733,,,
5809300,,,
5882643,,,
5880784,,,
8379,,,
5683554,,,
5849957,,,
5836503,,,
5836500,,,
5836501,,,
5649464,,,
5862861,,,
5870376,,,
5726186,,,
5843378,,,
5567976,,,
5658570,,,
8148,,,
40116,,,
5813864,,,
5851109,,,
5826389,,,
5842707,,,
5648594,,,
5870021,,,
5862604,,,
29377,,,
5808949,,,
5765252,,,
5836504,,,
5693517,,,
5787928,,,
5851916,,,
5684585,,,
5860155,,,
5635074,,,
5736098,,,
5567906,,,
5693525,,,
5798054,,,
5877184,,,
5832064,,,
5876018,,,
5692835,,,
5692830,,,
5829068,,,
5756104,,,
5563820,,,
5844888,,,
5869595,,,
5563754,,,
5837742,,,
5597378,,,
5877104,,,
5801434,,,
5877387,,,
5563800,,,
5830516,,,
5809243,,,
5749225,,,
5831846,,,
5635079,,,
5788728,,,
5870841,,,
5840041,,,
5813476,,,
5877461,,,
5873065,,,
5695821,,,
5864572,,,
5813051,,,
5550052,,,
5833634,,,
5875784,,,
5848172,,,
5837915,,,
5668423,,,
6483,,,
5867079,,,
5809329,,,
4597,,,
5775504,,,
5745323,,,
4604,,,
5813053,,,
5712807,,,
5864544,,,
5851093,,,
5870016,,,
5800341,,,
5549820,,,
5854815,,,
5870417,,,
5629194,,,
5667974,,,
5800811,,,
5731456,,,
5801033,,,
5661274,,,
5799044,,,
5868792,,,
5850322,,,
5809343,,,
5677375,,,
5848398,,,
5836499,,,
5877091,,,
5723465,,,
30196,,,
5857043,,,
5677054,,,
5861325,,,
5788130,,,
5723466,,,
5686089,,,
5700946,,,
5850998,,,
5804380,,,
5873616,,,
5853691,,,
5875776,,,
5857951,,,
5650173,,,
5858535,,,
5773188,,,
5787765,,,
5829131,,,
5767573,,,
5877392,,,
5677016,,,
5832440,,,
5848189,,,
5870014,,,
5848112,,,
5825427,,,
5815671,,,
5708580,,,
5698327,,,
5815673,,,
5826958,,,
5739125,,,
5858882,,,
5875542,,,
5650139,,,
4834,,,
5635081,,,
5830510,,,
5864281,,,
5856497,,,
24387,,,
5585628,,,
5890807,,,
5823938,,,
5784907,,,
5688695,,,
5819385,,,
5871010,,,
5695650,,,
5540778,,,
5761039,,,
5739026,,,
5851226,,,
5837088,,,
5649081,,,
5677377,,,
5690230,,,
5870847,,,
5882612,,,
5797133,,,
5798777,,,
5875546,,,
5831841,,,
5690217,,,
5809891,,,
5862297,,,
5870563,,,
5869580,,,
5866188,,,
5831508,,,
5842947,,,
5798787,,,
5817774,,,
5801760,,,
37003,,,
5889692,,,
5862710,,,
5726159,,,
5762858,,,
5864542,,,
5691552,,,
5862942,,,
5844393,,,
5837872,,,
5741278,,,
5706142,,,
5826665,,,
5817899,,,
5882351,,,
5843813,,,
5828012,,,
5800751,,,
5881434,,,
5769920,,,
5876347,,,
5766601,,,
5798784,,,
5756264,,,
5870826,,,
5861606,,,
5891494,,,
5858414,,,
5833111,,,
5834170,,,
5793059,,,
5736028,,,
5775418,,,
5775435,,,
5724525,,,
5786772,,,
5755374,,,
5869608,,,
5597547,,,
5698995,,,
5694177,,,
5886556,,,
5891502,,,
5823488,,,
5758036,,,
5567898,,,
5879112,,,
10100,,,
5838146,,,
5855716,,,
5879018,,,
5880337,,,
5875312,,,
5695941,,,
5822061,,,
5800040,,,
5857262,,,
5678162,,,
5878950,,,
5650598,,,
5568490,,,
5786390,,,
5860442,,,
5788124,,,
5694633,,,
5891942,,,
5863437,,,
5648572,,,
5759915,,,
5674749,,,
5787898,,,
5798015,,,
5734478,,,
4200,,,
5849491,,,
5849489,,,
5849488,,,
5804666,,,
5691951,,,
5796005,,,
5786618,,,
5829167,,,
5835006,,,
5826827,,,
5833635,,,
5867785,,,
5822462,,,
5754994,,,
5890150,,,
5811426,,,
72216,,,
5815674,,,
5683278,,,
5712587,,,
5725632,,,
60181,,,
5756108,,,
5830546,,,
5882576,,,
5876804,,,
5884581,,,
5762525,,,
5836069,,,
5711081,,,
6185,,,
5813844,,,
5753823,,,
5825193,,,
5854174,,,
5680005,,,
5587768,,,
5863400,,,
5727777,,,
5687133,,,
5864453,,,
5813857,,,
5763758,,,
5711121,,,
5838511,,,
5817760,,,
5849951,,,
5866568,,,
5586022,,,
5881447,,,
5727766,,,
5731714,,,
5851969,,,
5884033,,,
5875341,,,
5848915,,,
17083,,,
5814066,,,
5859215,,,
5864447,,,
5573842,,,
5711155,,,
5770038,,,
5814540,,,
5857295,,,
5855022,,,
5883803,,,
5857285,,,
5689116,,,
5735051,,,
5857354,,,
5736210,,,
5864451,,,
5711148,,,
5834464,,,
5552972,,,
5891940,,,
5712494,,,
5828216,,,
5883795,,,
5842744,,,
5848317,,,
5857351,,,
5856565,,,
5800786,,,
5773202,,,
5804015,,,
5861867,,,
5711725,,,
5849564,,,
5712450,,,
5542260,,,
5812754,,,
5799049,,,
5832484,,,
5832483,,,
5800104,,,
5689213,,,
5758841,,,
5883129,,,
5832485,,,
72449,,,
5815627,,,
5864047,,,
5883800,,,
5812786,,,
59737,,,
5464,,,
5711145,,,
5801061,,,
5850818,,,
5788129,,,
5767500,,,
5711720,,,
5664650,,,
5864364,,,
5866975,,,
5664646,,,
6458,,,
5842255,,,
5803491,,,
5755612,,,
5683949,,,
5843799,,,
5850521,,,
5690165,,,
5767502,,,
5782145,,,
5885671,,,
5845265,,,
5805496,,,
5711154,,,
5892286,,,
5892285,,,
5858489,,,
5826721,,,
5892287,,,
5892284,,,
5805753,,,
5825202,,,
5635092,,,
5805489,,,
5645614,,,
5815037,,,
5771077,,,
6225,,,
5695496,,,
5851335,,,
5805752,,,
5869632,,,
5812618,,,
5846730,,,
5882714,,,
5730520,,,
5662462,,,
5738800,,,
5618177,,,
5827605,,,
5849748,,,
5738801,,,
5801335,,,
5605908,,,
14307,,,
5801135,,,
5812136,,,
5784911,,,
5755217,,,
59993,,,
5804313,,,
5810175,,,
5865728,,,
5805421,,,
5866473,,,
5801485,,,
5618189,,,
5828288,,,
5873166,,,
5882348,,,
5696327,,,
5856548,,,
5847367,,,
5838732,,,
5839413,,,
5759137,,,
5815572,,,
5870140,,,
5838180,,,
5685689,,,
5870139,,,
5773600,,,
5807547,,,
5803917,,,
5711072,,,
5858533,,,
5814057,,,
5828030,,,
5641065,,,
5821253,,,
5862067,,,
5868440,,,
5697532,,,
5892288,,,
5892289,,,
5892290,,,
5892291,,,
5892292,,,
5041,,,
5741281,,,
5856764,,,
5856763,,,
5650702,,,
5810721,,,
5819008,,,
5755615,,,
5590906,,,
5884086,,,
5762839,,,
5852007,,,
5809927,,,
5831855,,,
5879038,,,
5831775,,,
5831769,,,
5831849,,,
5844243,,,
5831778,,,
5835954,,,
5288,,,
5879619,,,
5838737,,,
35341,,,
5815103,,,
5856771,,,
5856769,,,
5848425,,,
5648597,,,
5832465,,,
5857776,,,
5825022,,,
5844008,,,
5801432,,,
5829526,,,
5851164,,,
5659650,,,
5755610,,,
5660060,,,
5734476,,,
5754748,,,
5709071,,,
5882416,,,
5883134,,,
5603432,,,
5831851,,,
5668358,,,
5710314,,,
5660064,,,
5736310,,,
5815319,,,
5832456,,,
5870994,,,
5785848,,,
5677039,,,
5848038,,,
5700856,,,
5785003,,,
5841300,,,
5785847,,,
5815320,,,
5809613,,,
5810461,,,
5743263,,,
5736091,,,
5872878,,,
5785000,,,
5881465,,,
5830272,,,
5753493,,,
5770328,,,
5785844,,,
5815158,,,
24674,,,
5800103,,,
5828847,,,
5668411,,,
5539,,,
5823905,,,
5645750,,,
5727776,,,
5866556,,,
5779177,,,
5845110,,,
5806951,,,
5811707,,,
5763616,,,
5868700,,,
5749223,,,
5858905,,,
5763618,,,
5829523,,,
5712784,,,
5854577,,,
5804363,,,
5806390,,,
5846314,,,
5867583,,,
5850315,,,
5700042,,,
5846320,,,
5834988,,,
5861304,,,
5867065,,,
5861297,,,
5861298,,,
5860178,,,
5861305,,,
5861299,,,
5861306,,,
5763613,,,
5829631,,,
5772442,,,
5596084,,,
5694634,,,
5834650,,,
5797788,,,
5858992,,,
5877097,,,
5793880,,,
35733,,,
35741,,,
5635110,,,
5603934,,,
5603940,,,
5809254,,,
5836318,,,
5858476,,,
5844904,,,
5736181,,,
5670321,,,
5871057,,,
5749211,,,
5727772,,,
5829784,,,
5749220,,,
5776149,,,
5749228,,,
5853601,,,
5806382,,,
5739466,,,
5858487,,,
5801433,,,
5891972,,,
5823770,,,
5700075,,,
5787970,,,
5743775,,,
5810423,,,
5891361,,,
5864841,,,
5651967,,,
5856841,,,
5852408,,,
5818224,,,
5885633,,,
5889576,,,
5838727,,,
5889575,,,
5788098,,,
5875503,,,
5889583,,,
5642357,,,
5676782,,,
5587544,,,
5877853,,,
5824899,,,
5685607,,,
5556130,,,
37843,,,
5856842,,,
5556136,,,
5782028,,,
5848484,,,
5833108,,,
5819892,,,
5766581,,,
5712786,,,
5826706,,,
5815153,,,
5877498,,,
5649212,,,
8200,,,
5861317,,,
5779809,,,
5856844,,,
5684722,,,
5556100,,,
5703132,,,
5843555,,,
5851635,,,
5876404,,,
5862022,,,
5688719,,,
5843953,,,
5712773,,,
5710657,,,
5700024,,,
5713021,,,
5773176,,,
5745325,,,
8152,,,
5633838,,,
5852418,,,
5875384,,,
5782035,,,
5703176,,,
5856499,,,
5836728,,,
5825930,,,
5840341,,,
5840334,,,
5782032,,,
5891366,,,
5853039,,,
5866211,,,
5724562,,,
24360,,,
5670716,,,
5802645,,,
5670720,,,
5797132,,,
5834989,,,
5875342,,,
5784044,,,
5784046,,,
5724600,,,
5746449,,,
5688825,,,
5805438,,,
5766982,,,
5771466,,,
5860202,,,
5883341,,,
5860170,,,
5635107,,,
5771455,,,
5635102,,,
24345,,,
5809900,,,
5812232,,,
5857968,,,
5866336,,,
5809902,,,
5821094,,,
5635108,,,
5867991,,,
5813812,,,
5847428,,,
5850317,,,
5850316,,,
5858506,,,
5635086,,,
5858505,,,
5856936,,,
5775911,,,
5877782,,,
5877787,,,
5809090,,,
5747364,,,
5799411,,,
5823908,,,
5740985,,,
5755168,,,
5824545,,,
5766120,,,
5887750,,,
5858888,,,
5866181,,,
5875762,,,
5711078,,,
5817162,,,
5859179,,,
5841990,,,
5858504,,,
5858502,,,
5869312,,,
5858364,,,
5859438,,,
5836844,,,
5861991,,,
5595988,,,
5740977,,,
5878985,,,
5752750,,,
5876397,,,
5878989,,,
5656125,,,
5864090,,,
5850324,,,
5734942,,,
5825986,,,
5891155,,,
5498,,,
5850318,,,
5813297,,,
5827491,,,
5798036,,,
5809813,,,
5822295,,,
5842653,,,
5815155,,,
5838507,,,
5870612,,,
5850328,,,
5797989,,,
5887275,,,
5766600,,,
5887279,,,
5793118,,,
5798066,,,
5811833,,,
5811837,,,
5811838,,,
5811842,,,
5811864,,,
5879289,,,
5870184,,,
5550104,,,
5811927,,,
5813055,,,
5861828,,,
5777451,,,
5730205,,,
5587542,,,
5289,,,
5861827,,,
5861830,,,
5655257,,,
5807818,,,
5798070,,,
5842706,,,
5807820,,,
5798029,,,
5839358,,,
5882426,,,
5846360,,,
5887746,,,
5752955,,,
5835309,,,
5857268,,,
5867100,,,
5811394,,,
5540,,,
5747359,,,
5887710,,,
5747363,,,
4902,,,
5866150,,,
5747370,,,
5840351,,,
5882736,,,
5777426,,,
5827617,,,
5770039,,,
5799114,,,
5786702,,,
5848912,,,
5807819,,,
5795994,,,
5848399,,,
5784061,,,
5850496,,,
5840025,,,
5650176,,,
5867077,,,
5806151,,,
5825580,,,
5837914,,,
5798788,,,
5798786,,,
5860469,,,
5807821,,,
5837912,,,
5875638,,,
5818388,,,
5857101,,,
5867076,,,
5860466,,,
5860468,,,
31595,,,
5855726,,,
35756,,,
5842234,,,
5777452,,,
5775251,,,
5870828,,,
5851938,,,
5878149,,,
5561556,,,
5807822,,,
5771427,,,
5810406,,,
5751210,,,
5751215,,,
5821228,,,
5716625,,,
5753482,,,
5807823,,,
5835303,,,
26760,,,
5756267,,,
5825938,,,
5812961,,,
5857860,,,
5861713,,,
5831584,,,
5715621,,,
5855033,,,
5557824,,,
5780324,,,
5886551,,,
5811508,,,
5885140,,,
5810719,,,
5685400,,,
5885138,,,
5809278,,,
5809324,,,
5890159,,,
5823657,,,
5809333,,,
5852306,,,
5848334,,,
5822265,,,
5869140,,,
5683730,,,
5800408,,,
5573120,,,
5864357,,,
5841290,,,
5867814,,,
5836828,,,
5780320,,,
5868868,,,
5858361,,,
5816629,,,
